country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,biomass_stock_2000_Mt,avg_biomass_per_ha_Mt,Year,Biomass Loss,co2_stock_2000_Mt,CO2 Emissions,gain_2000_2012_ha,Tree Cover Loss
Mozambique,Nassa,Marrupa,75,1748044,28,8,0.01,0,2018,0,0.01,0,73,0
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2001,0,175.64,0.01,33,19
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2002,0.03,175.64,0.06,33,227
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2003,0.08,175.64,0.15,33,577
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2004,0.02,175.64,0.04,33,119
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2005,0.15,175.64,0.28,33,1046
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2006,0.08,175.64,0.14,33,543
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2007,0.04,175.64,0.07,33,251
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2008,0.15,175.64,0.27,33,998
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2009,0.23,175.64,0.43,33,1496
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2010,0.12,175.64,0.22,33,714
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2011,0.14,175.64,0.26,33,853
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2012,0.23,175.64,0.41,33,1311
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2013,0.36,175.64,0.66,33,2117
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2014,0.14,175.64,0.25,33,807
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2015,0.1,175.64,0.18,33,594
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2016,0.15,175.64,0.28,33,939
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2017,0.4,175.64,0.74,33,2533
Mozambique,Nassa,Mavago,10,907760,899888,898851,95.8,0,2018,0.38,175.64,0.7,33,2483
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2001,0,173.95,0.01,33,18
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2002,0.03,173.95,0.05,33,220
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2003,0.08,173.95,0.15,33,575
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2004,0.02,173.95,0.04,33,119
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2005,0.15,173.95,0.28,33,1040
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2006,0.08,173.95,0.14,33,542
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2007,0.04,173.95,0.07,33,250
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2008,0.15,173.95,0.27,33,993
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2009,0.23,173.95,0.43,33,1492
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2010,0.12,173.95,0.22,33,713
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2011,0.14,173.95,0.26,33,852
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2012,0.23,173.95,0.41,33,1310
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2013,0.36,173.95,0.66,33,2116
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2014,0.14,173.95,0.25,33,807
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2015,0.1,173.95,0.18,33,594
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2016,0.15,173.95,0.28,33,939
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2017,0.4,173.95,0.74,33,2529
Mozambique,Nassa,Mavago,15,907760,881552,856943,94.88,0,2018,0.38,173.95,0.7,33,2476
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2001,0,159.71,0.01,33,18
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2002,0.03,159.71,0.05,33,206
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2003,0.08,159.71,0.15,33,553
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2004,0.02,159.71,0.04,33,117
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2005,0.15,159.71,0.27,33,996
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2006,0.08,159.71,0.14,33,525
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2007,0.04,159.71,0.07,33,242
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2008,0.15,159.71,0.27,33,959
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2009,0.23,159.71,0.42,33,1457
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2010,0.12,159.71,0.22,33,701
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2011,0.14,159.71,0.26,33,838
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2012,0.22,159.71,0.41,33,1292
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2013,0.36,159.71,0.66,33,2099
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2014,0.14,159.71,0.25,33,801
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2015,0.1,159.71,0.18,33,591
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2016,0.15,159.71,0.28,33,932
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2017,0.4,159.71,0.73,33,2488
Mozambique,Nassa,Mavago,20,907760,726509,656217,87.11,0,2018,0.38,159.71,0.69,33,2415
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2001,0,155.74,0.01,33,18
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2002,0.03,155.74,0.05,33,201
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2003,0.08,155.74,0.15,33,546
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2004,0.02,155.74,0.03,33,116
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2005,0.15,155.74,0.27,33,981
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2006,0.08,155.74,0.14,33,515
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2007,0.04,155.74,0.07,33,239
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2008,0.15,155.74,0.27,33,946
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2009,0.23,155.74,0.42,33,1443
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2010,0.12,155.74,0.21,33,697
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2011,0.14,155.74,0.26,33,832
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2012,0.22,155.74,0.41,33,1286
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2013,0.36,155.74,0.66,33,2095
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2014,0.14,155.74,0.25,33,798
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2015,0.1,155.74,0.18,33,589
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2016,0.15,155.74,0.28,33,928
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2017,0.4,155.74,0.73,33,2466
Mozambique,Nassa,Mavago,25,907760,686008,632277,84.95,0,2018,0.38,155.74,0.69,33,2388
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2001,0,138.43,0.01,33,17
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2002,0.03,138.43,0.05,33,172
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2003,0.08,138.43,0.14,33,501
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2004,0.02,138.43,0.03,33,111
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2005,0.14,138.43,0.26,33,899
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2006,0.07,138.43,0.13,33,462
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2007,0.03,138.43,0.06,33,213
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2008,0.14,138.43,0.26,33,874
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2009,0.22,138.43,0.41,33,1364
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2010,0.11,138.43,0.21,33,670
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2011,0.14,138.43,0.26,33,811
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2012,0.22,138.43,0.41,33,1260
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2013,0.36,138.43,0.66,33,2073
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2014,0.14,138.43,0.25,33,784
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2015,0.1,138.43,0.18,33,578
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2016,0.15,138.43,0.28,33,909
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2017,0.39,138.43,0.72,33,2362
Mozambique,Nassa,Mavago,30,907760,529625,484084,75.51,0,2018,0.37,138.43,0.67,33,2254
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2001,0,55.23,0,33,9
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2002,0.01,55.23,0.01,33,37
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2003,0.03,55.23,0.05,33,157
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2004,0.01,55.23,0.02,33,49
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2005,0.06,55.23,0.12,33,345
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2006,0.03,55.23,0.05,33,146
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2007,0.01,55.23,0.03,33,74
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2008,0.06,55.23,0.11,33,312
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2009,0.1,55.23,0.19,33,539
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2010,0.07,55.23,0.12,33,345
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2011,0.09,55.23,0.16,33,460
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2012,0.15,55.23,0.28,33,778
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2013,0.23,55.23,0.43,33,1210
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2014,0.09,55.23,0.16,33,456
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2015,0.06,55.23,0.12,33,344
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2016,0.09,55.23,0.17,33,488
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2017,0.23,55.23,0.42,33,1228
Mozambique,Nassa,Mavago,50,907760,161925,158132,30.13,0,2018,0.21,55.23,0.38,33,1119
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2001,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2002,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2003,0,0.16,0,33,2
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2004,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2005,0,0.16,0,33,5
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2006,0,0.16,0,33,3
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2007,0,0.16,0,33,1
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2008,0,0.16,0,33,4
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2009,0,0.16,0,33,2
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2010,0,0.16,0,33,3
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2011,0,0.16,0,33,1
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2012,0,0.16,0,33,3
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2013,0,0.16,0,33,2
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2014,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2015,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2016,0,0.16,0,33,0
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2017,0,0.16,0,33,1
Mozambique,Nassa,Mavago,75,907760,385,320,0.09,0,2018,0,0.16,0,33,0
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2001,0.07,151.04,0.13,54,516
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2002,0.06,151.04,0.11,54,501
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2003,0.23,151.04,0.42,54,1779
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2004,0.12,151.04,0.22,54,927
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2005,0.16,151.04,0.3,54,1252
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2006,0,151.04,0,54,4
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2007,0.32,151.04,0.59,54,2387
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2008,0.11,151.04,0.21,54,850
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2009,0.1,151.04,0.18,54,783
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2010,0.05,151.04,0.09,54,352
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2011,0.1,151.04,0.18,54,731
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2012,0.09,151.04,0.17,54,730
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2013,0.12,151.04,0.22,54,1017
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2014,0.11,151.04,0.2,54,930
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2015,0.14,151.04,0.26,54,1240
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2016,0.15,151.04,0.28,54,1322
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2017,0.29,151.04,0.54,54,2632
Mozambique,Nassa,Maúa,10,810017,786613,773811,82.39,0,2018,0.1,151.04,0.19,54,912
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2001,0.07,145.81,0.13,54,504
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2002,0.06,145.81,0.11,54,475
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2003,0.23,145.81,0.42,54,1732
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2004,0.12,145.81,0.22,54,912
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2005,0.16,145.81,0.29,54,1225
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2006,0,145.81,0,54,4
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2007,0.32,145.81,0.59,54,2352
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2008,0.11,145.81,0.2,54,833
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2009,0.1,145.81,0.18,54,758
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2010,0.05,145.81,0.09,54,346
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2011,0.1,145.81,0.18,54,721
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2012,0.09,145.81,0.17,54,720
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2013,0.12,145.81,0.21,54,999
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2014,0.11,145.81,0.19,54,915
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2015,0.14,145.81,0.26,54,1219
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2016,0.15,145.81,0.28,54,1311
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2017,0.29,145.81,0.54,54,2592
Mozambique,Nassa,Maúa,15,810017,737446,689782,79.54,0,2018,0.1,145.81,0.18,54,895
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2001,0.07,118.51,0.13,54,450
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2002,0.05,118.51,0.1,54,385
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2003,0.21,118.51,0.39,54,1501
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2004,0.11,118.51,0.21,54,807
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2005,0.15,118.51,0.28,54,1077
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2006,0,118.51,0,54,4
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2007,0.3,118.51,0.56,54,2131
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2008,0.11,118.51,0.19,54,744
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2009,0.09,118.51,0.16,54,644
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2010,0.05,118.51,0.09,54,320
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2011,0.09,118.51,0.17,54,641
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2012,0.09,118.51,0.16,54,650
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2013,0.11,118.51,0.2,54,852
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2014,0.1,118.51,0.18,54,787
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2015,0.13,118.51,0.24,54,1044
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2016,0.14,118.51,0.25,54,1118
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2017,0.26,118.51,0.48,54,2137
Mozambique,Nassa,Maúa,20,810017,523044,474136,64.64,0,2018,0.09,118.51,0.16,54,743
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2001,0.07,112.92,0.12,54,436
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2002,0.05,112.92,0.09,54,368
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2003,0.21,112.92,0.38,54,1440
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2004,0.11,112.92,0.2,54,775
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2005,0.15,112.92,0.27,54,1033
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2006,0,112.92,0,54,4
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2007,0.3,112.92,0.55,54,2060
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2008,0.1,112.92,0.19,54,710
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2009,0.09,112.92,0.16,54,612
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2010,0.05,112.92,0.09,54,310
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2011,0.09,112.92,0.16,54,617
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2012,0.09,112.92,0.16,54,627
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2013,0.1,112.92,0.19,54,811
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2014,0.09,112.92,0.17,54,749
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2015,0.13,112.92,0.23,54,995
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2016,0.13,112.92,0.25,54,1066
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2017,0.25,112.92,0.46,54,2013
Mozambique,Nassa,Maúa,25,810017,484401,440629,61.59,0,2018,0.09,112.92,0.16,54,701
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2001,0.06,90.33,0.11,54,367
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2002,0.04,90.33,0.08,54,274
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2003,0.18,90.33,0.33,54,1136
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2004,0.1,90.33,0.17,54,607
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2005,0.13,90.33,0.23,54,802
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2006,0,90.33,0,54,4
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2007,0.26,90.33,0.48,54,1683
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2008,0.09,90.33,0.17,54,572
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2009,0.08,90.33,0.14,54,489
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2010,0.04,90.33,0.08,54,271
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2011,0.08,90.33,0.14,54,508
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2012,0.08,90.33,0.14,54,523
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2013,0.09,90.33,0.16,54,639
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2014,0.08,90.33,0.15,54,583
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2015,0.11,90.33,0.2,54,774
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2016,0.11,90.33,0.21,54,829
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2017,0.21,90.33,0.38,54,1536
Mozambique,Nassa,Maúa,30,810017,345593,308212,49.27,0,2018,0.07,90.33,0.13,54,522
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2001,0.03,14.56,0.05,54,152
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2002,0.01,14.56,0.03,54,75
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2003,0.06,14.56,0.12,54,336
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2004,0.03,14.56,0.06,54,169
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2005,0.05,14.56,0.08,54,235
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2006,0,14.56,0,54,2
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2007,0.09,14.56,0.16,54,464
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2008,0.03,14.56,0.05,54,154
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2009,0.02,14.56,0.04,54,127
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2010,0.02,14.56,0.04,54,106
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2011,0.03,14.56,0.05,54,133
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2012,0.02,14.56,0.04,54,108
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2013,0.01,14.56,0.02,54,46
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2014,0.01,14.56,0.01,54,33
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2015,0.01,14.56,0.02,54,50
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2016,0.01,14.56,0.02,54,52
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2017,0.02,14.56,0.03,54,94
Mozambique,Nassa,Maúa,50,810017,42202,49722,7.94,0,2018,0.01,14.56,0.01,54,32
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2001,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2002,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2003,0,0.01,0,54,1
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2004,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2005,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2006,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2007,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2008,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2009,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2010,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2011,0,0.01,0,54,1
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2012,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2013,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2014,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2015,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2016,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2017,0,0.01,0,54,0
Mozambique,Nassa,Maúa,75,810017,12,23,0,0,2018,0,0.01,0,54,0
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2001,0.06,96.64,0.1,27,361
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2002,0.01,96.64,0.01,27,71
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2003,0.2,96.64,0.36,27,1536
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2004,0.16,96.64,0.29,27,1213
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2005,0.45,96.64,0.82,27,3350
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2006,0.14,96.64,0.25,27,1018
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2007,0.07,96.64,0.13,27,505
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2008,0.17,96.64,0.32,27,1444
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2009,0.05,96.64,0.09,27,418
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2010,0.14,96.64,0.25,27,1024
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2011,0.24,96.64,0.43,27,1617
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2012,0.15,96.64,0.27,27,1106
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2013,0.04,96.64,0.07,27,360
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2014,0.06,96.64,0.11,27,513
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2015,0.07,96.64,0.13,27,632
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2016,0.23,96.64,0.42,27,1849
Mozambique,Nassa,Mecanhelas,10,659990,606880,597926,52.71,0,2017,0.29,96.64,0.54,27,2729
